,0
6139,0.0
6140,0.0
6141,0.0
6142,0.0
6143,0.0
6144,0.0
6145,0.0
6146,0.0
6147,0.0
6148,0.0
6149,0.0
6150,0.0
6151,0.0
6152,0.0
6153,0.0
6154,0.0
6155,0.0
6156,0.0
6157,0.0
6158,0.0
6159,0.0
6160,0.0
6161,0.0
6162,0.0
6163,0.0
6164,0.0
6165,0.0
6166,0.0
6167,0.0
6168,0.0
6169,0.0
6170,0.0
6171,0.0
6172,0.0
6173,0.0
6174,0.0
6175,0.0
6176,0.0
6177,0.0
6178,0.0
6179,0.0
6180,0.0
6181,0.0
6182,0.0
6183,0.0
6184,0.0
6185,0.0
6186,0.0
6187,0.0
6188,0.0
6189,0.0
6190,0.0
6191,0.0
6192,0.0
6193,0.0
6194,0.0
6195,0.0
6196,0.0
6197,0.0
6198,0.0
6199,0.0
6200,0.0
6201,0.0
6202,0.0
6203,0.0
6204,0.0
6205,0.0
6206,0.0
6207,0.0
6208,0.0
6209,0.0
6210,0.0
6211,0.0
6212,0.0
6213,0.0
6214,0.0
6215,0.0
6216,0.0
6217,0.0
6218,0.0
6219,0.0
6220,0.0
6221,0.0
6222,0.0
6223,0.0
6224,0.05
6225,0.0
6226,0.0
6227,0.0
6228,0.0
6229,0.0
6230,0.0
6231,0.0
6232,0.0
6233,0.0
6234,0.0
6235,0.0
6236,0.0
6237,0.0
6238,0.0
6239,0.0
6240,0.0
6241,0.0
6242,0.0
6243,0.0
6244,0.0
6245,0.0
6246,0.0
6247,0.0
6248,0.0
6249,0.0
6250,0.0
6251,0.0
6252,0.0
6253,0.0
6254,0.0
6255,0.0
6256,0.0
6257,0.0
6258,0.0
6259,0.0
6260,0.0
6261,0.0
6262,0.0
6263,0.0
6264,0.0
6265,0.0
6266,0.0
6267,0.0
6268,0.0
6269,0.0
6270,0.0
6271,0.0
6272,0.0
6273,0.0
6274,0.0
6275,0.0
6276,0.0
6277,0.0
6278,0.0
6279,0.0
6280,0.0
6281,0.0
6282,0.0
6283,0.0
6284,0.0
6285,0.0
6286,0.0
6287,0.0
6288,0.0
6289,0.0
6290,0.0
6291,0.0
6292,0.0
6293,0.0
6294,0.0
6295,0.0
6296,0.0
6297,0.0
6298,0.0
6299,0.0
6300,0.0
6301,0.04
6302,0.04
6303,0.04
6304,0.04
6305,0.04
6306,0.02
6307,0.02
6308,0.02
6309,0.02
6310,0.0
6311,0.0
6312,0.0
6313,0.0
6314,0.0
6315,0.0
6316,0.0
6317,0.0
6318,0.0
6319,0.0
6320,0.0
6321,0.0
6322,0.0
6323,0.04
6324,0.04
6325,0.06
6326,0.06
6327,0.06
6328,0.03
6329,0.0
6330,0.0
6331,0.0
6332,0.0
6333,0.0
6334,0.0
6335,0.0
6336,0.01
6337,0.01
6338,0.01
6339,0.01
6340,0.01
6341,0.01
6342,0.01
6343,0.07
6344,0.14
6345,0.18
6346,0.18
6347,0.16
6348,0.16
6349,0.16
6350,0.16
6351,0.11
6352,0.11
6353,0.11
6354,0.11
6355,0.11
6356,0.07
6357,0.07
6358,0.04
6359,0.05
6360,0.07
6361,0.06
6362,0.06
6363,0.17
6364,0.17
6365,0.14
6366,0.14
6367,0.17
6368,0.17
6369,0.17
6370,0.15
6371,0.17
6372,0.17
6373,0.17
6374,0.24
6375,0.25
6376,0.25
6377,0.25
6378,0.15
6379,0.15
6380,0.14
6381,0.1
6382,0.08
6383,0.08
6384,0.02
6385,0.02
6386,0.02
6387,0.02
6388,0.01
6389,0.01
6390,0.01
6391,0.01
6392,0.0
6393,0.0
6394,0.0
6395,0.0
6396,0.0
6397,0.0
6398,0.0
6399,0.0
6400,0.0
6401,0.0
6402,0.0
6403,0.0
6404,0.0
6405,0.0
6406,0.0
6407,0.0
6408,0.0
6409,0.0
6410,0.0
6411,0.0
6412,0.0
6413,0.0
6414,0.0
6415,0.0
6416,0.0
6417,0.0
6418,0.0
6419,0.0
6420,0.0
6421,0.0
6422,0.02
6423,0.02
6424,0.02
6425,0.0
6426,0.0
6427,0.0
6428,0.0
6429,0.0
6430,0.0
6431,0.0
6432,0.0
6433,0.0
6434,0.0
6435,0.0
6436,0.0
6437,0.0
6438,0.0
6439,0.0
6440,0.0
6441,0.0
6442,0.02
6443,0.0
6444,0.0
6445,0.0
6446,0.0
6447,0.0
6448,0.0
6449,0.0
6450,0.0
6451,0.0
6452,0.0
6453,0.0
6454,0.0
6455,0.0
6456,0.0
6457,0.0
6458,0.01
6459,0.01
6460,0.01
6461,0.02
6462,0.02
6463,0.01
6464,0.0
6465,0.0
6466,0.0
6467,0.0
6468,0.0
6469,0.0
6470,0.0
6471,0.0
6472,0.0
6473,0.0
6474,0.0
6475,0.0
6476,0.0
6477,0.0
6478,0.0
6479,0.0
6480,0.0
6481,0.0
6482,0.0
6483,0.0
6484,0.0
6485,0.0
6486,0.0
6487,0.0
6488,0.0
6489,0.0
6490,0.0
6491,0.0
6492,0.0
6493,0.0
6494,0.0
6495,0.0
6496,0.04
6497,0.02
6498,0.0
6499,0.0
6500,0.0
6501,0.0
6502,0.0
6503,0.0
6504,0.0
6505,0.0
6506,0.0
6507,0.0
6508,0.0
6509,0.0
6510,0.0
6511,0.0
6512,0.0
6513,0.0
6514,0.0
6515,0.0
6516,0.0
6517,0.0
6518,0.0
6519,0.0
6520,0.0
6521,0.0
6522,0.0
6523,0.0
6524,0.0
6525,0.0
6526,0.0
6527,0.0
6528,0.0
6529,0.0
6530,0.0
6531,0.0
6532,0.0
6533,0.0
6534,0.0
6535,0.0
6536,0.0
6537,0.0
6538,0.0
6539,0.0
6540,0.0
6541,0.0
6542,0.0
6543,0.0
6544,0.0
6545,0.0
6546,0.0
6547,0.0
6548,0.0
6549,0.0
6550,0.0
6551,0.0
6552,0.0
6553,0.0
6554,0.06
6555,0.0
6556,0.0
6557,0.0
6558,0.0
6559,0.0
6560,0.0
6561,0.0
6562,0.03
6563,0.03
6564,0.03
6565,0.03
6566,0.06
6567,0.05
6568,0.05
6569,0.04
6570,0.03
6571,0.03
6572,0.04
6573,0.04
6574,0.04
6575,0.04
6576,0.04
6577,0.04
6578,0.04
6579,0.04
6580,0.04
6581,0.12
6582,0.14
6583,0.14
6584,0.12
6585,0.12
6586,0.12
6587,0.12
6588,0.12
6589,0.12
6590,0.05
6591,0.03
6592,0.05
6593,0.05
6594,0.05
6595,0.04
6596,0.11
6597,0.03
6598,0.05
6599,0.05
6600,0.07
6601,0.07
6602,0.01
6603,0.0
6604,0.0
6605,0.0
6606,0.09
6607,0.09
6608,0.09
6609,0.12
6610,0.12
6611,0.12
6612,0.12
6613,0.12
6614,0.12
6615,0.12
6616,0.12
6617,0.12
6618,0.12
6619,0.12
6620,0.12
6621,0.15
6622,0.15
6623,0.15
6624,0.15
6625,0.15
6626,0.15
6627,0.15
6628,0.15
6629,0.15
6630,0.15
6631,0.15
6632,0.15
6633,0.15
6634,0.15
6635,0.15
6636,0.15
6637,0.04
6638,0.0
6639,0.0
6640,0.12
6641,0.1
6642,0.03
6643,0.01
6644,0.01
6645,0.01
6646,0.06
6647,0.06
6648,0.05
6649,0.05
6650,0.04
6651,0.07
6652,0.07
6653,0.0
6654,0.0
6655,0.0
6656,0.0
6657,0.02
6658,0.06
6659,0.06
6660,0.06
6661,0.05
6662,0.17
6663,0.15
6664,0.14
6665,0.12
6666,0.08
6667,0.08
6668,0.08
6669,0.08
6670,0.08
6671,0.08
6672,0.1
6673,0.12
6674,0.11
6675,0.1
6676,0.08
6677,0.08
6678,0.06
6679,0.04
6680,0.04
6681,0.08
6682,0.03
6683,0.03
6684,0.03
6685,0.04
6686,0.04
6687,0.03
6688,0.02
6689,0.08
6690,0.06
6691,0.06
6692,0.02
6693,0.01
6694,0.01
6695,0.0
6696,0.0
6697,0.03
6698,0.05
6699,0.05
6700,0.07
6701,0.06
6702,0.06
6703,0.06
6704,0.06
6705,0.06
6706,0.05
6707,0.05
6708,0.04
6709,0.04
6710,0.04
6711,0.03
6712,0.03
6713,0.03
6714,0.03
6715,0.03
6716,0.08
6717,0.13
6718,0.14
6719,0.14
6720,0.13
6721,0.13
6722,0.12
6723,0.12
6724,0.12
6725,0.24
6726,0.18
6727,0.07
6728,0.04
6729,0.0
6730,0.0
6731,0.0
6732,0.01
6733,0.01
6734,0.01
6735,0.02
6736,0.03
6737,0.07
6738,0.01
6739,0.06
6740,0.06
6741,0.06
6742,0.06
6743,0.06
6744,0.05
6745,0.05
6746,0.03
6747,0.08
6748,0.07
6749,0.12
6750,0.22
6751,0.22
6752,0.22
6753,0.22
6754,0.2
6755,0.18
6756,0.19
6757,0.15
6758,0.15
6759,0.17
6760,0.17
6761,0.15
6762,0.16
6763,0.16
6764,0.16
6765,0.13
6766,0.13
6767,0.2
6768,0.2
6769,0.2
6770,0.21
6771,0.2
6772,0.2
6773,0.15
6774,0.08
6775,0.07
6776,0.06
6777,0.06
6778,0.04
6779,0.08
6780,0.03
6781,0.03
6782,0.01
6783,0.01
6784,0.01
6785,0.0
6786,0.0
6787,0.0
6788,0.04
6789,0.03
6790,0.03
6791,0.0
6792,0.0
6793,0.01
6794,0.01
6795,0.01
6796,0.02
6797,0.05
6798,0.05
6799,0.03
6800,0.03
6801,0.03
6802,0.03
6803,0.03
6804,0.01
6805,0.01
6806,0.03
6807,0.03
6808,0.09
6809,0.06
6810,0.04
6811,0.05
6812,0.05
6813,0.05
6814,0.05
6815,0.05
6816,0.05
6817,0.04
6818,0.03
6819,0.03
6820,0.01
6821,0.01
6822,0.03
6823,0.03
6824,0.06
6825,0.14
6826,0.16
6827,0.16
6828,0.15
6829,0.14
6830,0.14
6831,0.12
6832,0.09
6833,0.01
6834,0.15
6835,0.16
6836,0.04
6837,0.04
6838,0.0
6839,0.0
6840,0.02
6841,0.0
6842,0.02
6843,0.04
6844,0.04
6845,0.01
6846,0.01
6847,0.0
6848,0.01
6849,0.03
6850,0.04
6851,0.04
6852,0.06
6853,0.06
6854,0.06
6855,0.17
6856,0.14
6857,0.07
6858,0.03
6859,0.0
6860,0.0
6861,0.02
6862,0.04
6863,0.02
6864,0.12
6865,0.12
6866,0.12
6867,0.12
6868,0.1
6869,0.13
6870,0.02
6871,0.02
6872,0.06
6873,0.06
6874,0.09
6875,0.1
6876,0.12
6877,0.14
6878,0.15
6879,0.15
6880,0.17
6881,0.17
6882,0.17
6883,0.16
6884,0.13
6885,0.08
6886,0.04
6887,0.02
6888,0.01
6889,0.01
6890,0.01
6891,0.0
6892,0.01
6893,0.14
6894,0.15
6895,0.06
6896,0.01
6897,0.04
6898,0.04
6899,0.03
6900,0.09
6901,0.08
6902,0.07
6903,0.07
6904,0.07
6905,0.05
6906,0.05
6907,0.05
6908,0.05
6909,0.05
6910,0.05
6911,0.05
6912,0.08
6913,0.07
6914,0.07
6915,0.06
6916,0.03
6917,0.03
6918,0.03
6919,0.03
6920,0.03
6921,0.03
6922,0.03
6923,0.05
6924,0.05
6925,0.04
6926,0.04
6927,0.04
6928,0.05
6929,0.05
6930,0.05
6931,0.05
6932,0.05
6933,0.05
6934,0.06
6935,0.06
6936,0.06
6937,0.07
6938,0.07
6939,0.07
6940,0.07
6941,0.07
6942,0.04
6943,0.04
6944,0.03
6945,0.03
6946,0.03
6947,0.01
6948,0.01
6949,0.07
6950,0.09
6951,0.09
6952,0.09
6953,0.09
6954,0.09
6955,0.09
6956,0.09
6957,0.09
6958,0.09
6959,0.08
6960,0.08
6961,0.07
6962,0.07
6963,0.07
6964,0.07
6965,0.07
6966,0.07
6967,0.06
6968,0.05
6969,0.05
6970,0.05
6971,0.05
6972,0.04
6973,0.04
6974,0.04
6975,0.04
6976,0.04
6977,0.05
6978,0.05
6979,0.05
6980,0.04
6981,0.06
6982,0.02
6983,0.0
6984,0.0
6985,0.0
6986,0.04
6987,0.04
6988,0.04
6989,0.13
6990,0.13
6991,0.06
6992,0.06
6993,0.06
6994,0.01
6995,0.01
6996,0.01
6997,0.09
6998,0.09
6999,0.07
7000,0.04
7001,0.02
7002,0.03
7003,0.03
7004,0.08
7005,0.1
7006,0.1
7007,0.1
7008,0.1
7009,0.09
7010,0.09
7011,0.08
7012,0.08
7013,0.08
7014,0.09
7015,0.09
7016,0.1
7017,0.1
7018,0.15
7019,0.21
7020,0.16
7021,0.12
7022,0.1
7023,0.05
7024,0.05
7025,0.0
7026,0.01
7027,0.01
7028,0.01
7029,0.01
7030,0.01
7031,0.01
7032,0.0
7033,0.05
7034,0.04
7035,0.09
7036,0.13
7037,0.14
7038,0.13
7039,0.13
7040,0.12
7041,0.12
7042,0.1
7043,0.09
7044,0.09
7045,0.09
7046,0.09
7047,0.09
7048,0.09
7049,0.08
7050,0.08
7051,0.08
7052,0.05
7053,0.05
7054,0.04
7055,0.0
7056,0.04
7057,0.04
7058,0.08
7059,0.08
7060,0.06
7061,0.06
7062,0.06
7063,0.07
7064,0.12
7065,0.12
7066,0.12
7067,0.11
7068,0.09
7069,0.0
7070,0.02
7071,0.02
7072,0.07
7073,0.12
7074,0.12
7075,0.1
7076,0.09
7077,0.07
7078,0.03
7079,0.07
7080,0.07
7081,0.07
7082,0.06
7083,0.06
7084,0.06
7085,0.05
7086,0.05
7087,0.05
7088,0.05
7089,0.05
7090,0.06
7091,0.0
7092,0.01
7093,0.0
7094,0.0
7095,0.0
7096,0.09
7097,0.13
7098,0.13
7099,0.14
7100,0.14
7101,0.14
7102,0.14
7103,0.14
7104,0.14
7105,0.14
7106,0.14
7107,0.13
7108,0.13
7109,0.13
7110,0.14
7111,0.14
7112,0.22
7113,0.2
7114,0.2
7115,0.2
7116,0.2
7117,0.2
7118,0.2
7119,0.17
7120,0.16
7121,0.16
7122,0.16
7123,0.22
7124,0.22
7125,0.25
7126,0.23
7127,0.27
7128,0.13
7129,0.13
7130,0.0
7131,0.0
7132,0.0
7133,0.0
7134,0.0
7135,0.0
7136,0.0
7137,0.0
7138,0.05
7139,0.05
7140,0.05
7141,0.05
7142,0.03
7143,0.03
7144,0.0
7145,0.12
7146,0.08
7147,0.07
7148,0.07
7149,0.05
7150,0.07
7151,0.07
7152,0.07
7153,0.06
7154,0.0
7155,0.01
7156,0.01
7157,0.01
7158,0.0
7159,0.01
7160,0.06
7161,0.07
7162,0.07
7163,0.12
7164,0.12
7165,0.17
7166,0.17
7167,0.16
7168,0.16
7169,0.16
7170,0.15
7171,0.15
7172,0.14
7173,0.14
7174,0.14
7175,0.14
7176,0.12
7177,0.07
7178,0.07
7179,0.0
7180,0.0
7181,0.0
7182,0.0
7183,0.0
7184,0.0
7185,0.03
7186,0.06
7187,0.09
7188,0.11
7189,0.11
7190,0.11
7191,0.13
7192,0.11
7193,0.11
7194,0.11
7195,0.1
7196,0.1
7197,0.1
7198,0.1
7199,0.1
7200,0.08
7201,0.08
7202,0.08
7203,0.08
7204,0.16
7205,0.18
7206,0.13
7207,0.13
7208,0.13
7209,0.17
7210,0.17
7211,0.17
7212,0.17
7213,0.17
7214,0.17
7215,0.17
7216,0.18
7217,0.21
7218,0.21
7219,0.2
7220,0.2
7221,0.2
7222,0.2
7223,0.21
7224,0.21
7225,0.21
7226,0.21
7227,0.2
7228,0.2
7229,0.22
7230,0.27
7231,0.33
7232,0.39
7233,0.39
7234,0.4
7235,0.4
7236,0.4
7237,0.4
7238,0.4
7239,0.4
7240,0.4
7241,0.4
7242,0.4
7243,0.4
7244,0.35
7245,0.35
7246,0.32
7247,0.24
7248,0.22
7249,0.23
7250,0.23
7251,0.23
7252,0.23
7253,0.23
7254,0.23
7255,0.23
7256,0.21
7257,0.17
7258,0.17
7259,0.14
7260,0.14
7261,0.0
7262,0.0
7263,0.0
7264,0.0
7265,0.0
7266,0.01
7267,0.01
7268,0.0
7269,0.0
7270,0.05
7271,0.05
7272,0.04
7273,0.04
7274,0.0
7275,0.0
7276,0.0
7277,0.0
7278,0.0
7279,0.0
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.0
7295,0.0
7296,0.0
7297,0.0
7298,0.0
7299,0.0
7300,0.0
7301,0.0
7302,0.0
7303,0.0
7304,0.0
7305,0.0
7306,0.0
7307,0.0
7308,0.0
7309,0.0
7310,0.0
7311,0.0
7312,0.0
7313,0.0
7314,0.0
7315,0.0
7316,0.0
7317,0.0
7318,0.0
7319,0.0
7320,0.0
7321,0.0
7322,0.0
7323,0.0
7324,0.0
7325,0.0
7326,0.0
7327,0.0
7328,0.0
7329,0.0
7330,0.0
7331,0.0
7332,0.0
7333,0.0
7334,0.0
7335,0.0
7336,0.0
7337,0.0
7338,0.0
7339,0.0
7340,0.0
7341,0.0
7342,0.0
7343,0.0
7344,0.0
7345,0.0
7346,0.0
7347,0.0
7348,0.0
7349,0.0
7350,0.0
7351,0.0
7352,0.0
7353,0.04
7354,0.02
7355,0.02
7356,0.0
7357,0.0
7358,0.0
7359,0.0
7360,0.0
7361,0.0
7362,0.0
7363,0.0
7364,0.0
7365,0.0
7366,0.0
7367,0.0
7368,0.0
7369,0.0
7370,0.0
7371,0.0
7372,0.0
7373,0.0
7374,0.0
7375,0.0
7376,0.01
7377,0.0
7378,0.0
7379,0.0
7380,0.0
7381,0.0
7382,0.0
7383,0.0
7384,0.0
7385,0.0
7386,0.0
7387,0.0
7388,0.0
7389,0.0
7390,0.0
7391,0.0
7392,0.0
7393,0.0
7394,0.0
7395,0.0
7396,0.0
7397,0.0
7398,0.0
7399,0.02
7400,0.02
7401,0.0
7402,0.0
7403,0.0
7404,0.0
7405,0.0
7406,0.06
7407,0.02
7408,0.0
7409,0.0
7410,0.0
7411,0.01
7412,0.01
7413,0.01
7414,0.0
7415,0.0
7416,0.0
7417,0.01
7418,0.01
7419,0.01
7420,0.01
7421,0.0
7422,0.06
7423,0.07
7424,0.07
7425,0.07
7426,0.07
7427,0.07
7428,0.07
7429,0.07
7430,0.06
7431,0.06
7432,0.06
7433,0.06
7434,0.06
7435,0.06
7436,0.06
7437,0.06
7438,0.06
7439,0.06
7440,0.08
7441,0.08
7442,0.08
7443,0.11
7444,0.12
7445,0.12
7446,0.17
7447,0.17
7448,0.17
7449,0.16
7450,0.13
7451,0.13
7452,0.12
7453,0.12
7454,0.12
7455,0.16
7456,0.16
7457,0.1
7458,0.0
7459,0.0
7460,0.0
7461,0.0
7462,0.0
7463,0.0
7464,0.0
7465,0.0
7466,0.0
7467,0.0
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7475,0.0
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7495,0.0
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.0
7501,0.01
7502,0.0
7503,0.0
7504,0.0
7505,0.0
7506,0.02
7507,0.02
7508,0.0
7509,0.0
7510,0.0
7511,0.0
7512,0.0
7513,0.0
7514,0.0
7515,0.0
7516,0.0
7517,0.0
7518,0.0
7519,0.0
7520,0.0
7521,0.0
7522,0.0
7523,0.0
7524,0.0
7525,0.0
7526,0.0
7527,0.0
7528,0.0
7529,0.0
7530,0.0
7531,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,0.0
7537,0.0
7538,0.0
7539,0.0
7540,0.0
7541,0.0
7542,0.0
7543,0.0
7544,0.0
7545,0.0
7546,0.0
7547,0.0
7548,0.0
7549,0.0
7550,0.0
7551,0.0
7552,0.0
7553,0.0
7554,0.0
7555,0.0
7556,0.0
7557,0.0
7558,0.0
7559,0.0
7560,0.0
7561,0.0
7562,0.0
7563,0.0
7564,0.0
7565,0.0
7566,0.0
7567,0.0
7568,0.0
7569,0.0
7570,0.0
7571,0.0
7572,0.0
7573,0.0
7574,0.0
7575,0.0
7576,0.0
7577,0.0
7578,0.0
7579,0.0
7580,0.0
7581,0.0
7582,0.0
7583,0.0
7584,0.0
7585,0.0
7586,0.0
7587,0.0
7588,0.0
7589,0.0
7590,0.0
7591,0.0
7592,0.0
7593,0.0
7594,0.0
7595,0.0
7596,0.0
7597,0.0
7598,0.0
7599,0.0
7600,0.0
7601,0.0
7602,0.0
7603,0.0
7604,0.0
7605,0.0
7606,0.0
7607,0.0
7608,0.0
7609,0.0
7610,0.0
7611,0.0
7612,0.0
7613,0.0
7614,0.0
7615,0.0
7616,0.0
7617,0.0
7618,0.0
7619,0.0
7620,0.0
7621,0.0
7622,0.0
7623,0.0
7624,0.0
7625,0.0
7626,0.0
7627,0.0
7628,0.0
7629,0.0
7630,0.0
7631,0.01
7632,0.03
7633,0.12
7634,0.2
7635,0.18
7636,0.18
7637,0.18
7638,0.17
7639,0.19
7640,0.18
7641,0.17
7642,0.14
7643,0.14
7644,0.15
7645,0.15
7646,0.12
7647,0.1
7648,0.07
7649,0.07
7650,0.08
7651,0.09
7652,0.08
7653,0.1
7654,0.09
7655,0.14
7656,0.14
7657,0.09
7658,0.07
7659,0.0
7660,0.0
7661,0.0
7662,0.0
7663,0.0
7664,0.0
7665,0.0
7666,0.0
7667,0.0
7668,0.0
7669,0.0
7670,0.0
7671,0.0
7672,0.0
7673,0.0
7674,0.0
7675,0.0
7676,0.0
7677,0.0
7678,0.0
7679,0.01
7680,0.01
7681,0.01
7682,0.06
7683,0.06
7684,0.07
7685,0.07
7686,0.08
7687,0.08
7688,0.08
7689,0.08
7690,0.1
7691,0.09
7692,0.09
7693,0.09
7694,0.08
7695,0.08
7696,0.11
7697,0.07
7698,0.05
7699,0.05
7700,0.05
7701,0.0
7702,0.0
7703,0.0
7704,0.0
7705,0.0
7706,0.0
7707,0.02
7708,0.02
7709,0.03
7710,0.03
7711,0.09
7712,0.12
7713,0.12
7714,0.13
7715,0.14
7716,0.13
7717,0.12
7718,0.13
7719,0.13
7720,0.13
7721,0.12
7722,0.12
7723,0.14
7724,0.22
7725,0.22
7726,0.22
7727,0.21
7728,0.2
7729,0.2
7730,0.19
7731,0.18
7732,0.17
7733,0.16
7734,0.15
7735,0.14
7736,0.14
7737,0.12
7738,0.12
7739,0.1
7740,0.09
7741,0.0
7742,0.0
7743,0.0
7744,0.0
7745,0.0
7746,0.0
7747,0.0
7748,0.06
7749,0.06
7750,0.03
7751,0.03
7752,0.03
7753,0.0
7754,0.01
7755,0.03
7756,0.03
7757,0.05
7758,0.05
7759,0.05
7760,0.03
7761,0.0
7762,0.0
7763,0.0
7764,0.0
7765,0.0
7766,0.01
7767,0.0
7768,0.0
7769,0.0
7770,0.0
7771,0.0
7772,0.0
7773,0.0
7774,0.0
7775,0.0
7776,0.0
7777,0.0
7778,0.0
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,0.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.0
7792,0.0
7793,0.0
7794,0.0
7795,0.0
7796,0.0
7797,0.0
7798,0.0
7799,0.0
7800,0.0
7801,0.0
7802,0.0
7803,0.0
7804,0.0
7805,0.0
7806,0.0
7807,0.0
7808,0.0
7809,0.0
7810,0.0
7811,0.0
7812,0.0
7813,0.0
7814,0.0
7815,0.0
7816,0.0
7817,0.0
7818,0.0
7819,0.0
7820,0.0
7821,0.0
7822,0.0
7823,0.0
7824,0.0
7825,0.0
7826,0.0
7827,0.0
7828,0.0
7829,0.0
7830,0.0
7831,0.0
7832,0.0
7833,0.0
7834,0.0
7835,0.0
7836,0.0
7837,0.0
7838,0.0
7839,0.0
7840,0.0
7841,0.0
7842,0.0
7843,0.0
7844,0.0
7845,0.0
7846,0.0
7847,0.0
7848,0.0
7849,0.0
7850,0.0
7851,0.0
7852,0.0
7853,0.0
7854,0.0
7855,0.0
7856,0.0
7857,0.0
7858,0.0
7859,0.0
7860,0.0
7861,0.0
7862,0.0
7863,0.0
7864,0.0
7865,0.0
7866,0.0
7867,0.0
7868,0.0
7869,0.0
7870,0.0
7871,0.0
7872,0.0
7873,0.0
7874,0.0
7875,0.0
7876,0.0
7877,0.0
7878,0.0
7879,0.0
7880,0.0
7881,0.0
7882,0.0
7883,0.0
7884,0.06
7885,0.06
7886,0.06
7887,0.11
7888,0.11
7889,0.1
7890,0.05
7891,0.05
7892,0.0
7893,0.0
7894,0.0
7895,0.0
7896,0.0
7897,0.0
7898,0.0
7899,0.0
7900,0.0
7901,0.0
7902,0.0
7903,0.0
7904,0.0
7905,0.0
7906,0.0
7907,0.0
7908,0.0
7909,0.0
7910,0.0
7911,0.0
7912,0.0
7913,0.0
7914,0.0
7915,0.0
7916,0.0
7917,0.0
7918,0.0
7919,0.0
7920,0.0
7921,0.0
7922,0.0
7923,0.0
7924,0.0
7925,0.0
7926,0.0
7927,0.0
7928,0.0
7929,0.0
7930,0.0
7931,0.0
7932,0.0
7933,0.0
7934,0.0
7935,0.0
7936,0.0
7937,0.02
7938,0.01
7939,0.01
7940,0.01
7941,0.0
7942,0.0
7943,0.0
7944,0.0
7945,0.0
7946,0.03
7947,0.03
7948,0.03
7949,0.07
7950,0.09
7951,0.08
7952,0.1
7953,0.07
7954,0.05
7955,0.03
7956,0.03
7957,0.03
7958,0.02
7959,0.0
7960,0.0
7961,0.0
7962,0.0
7963,0.0
7964,0.0
7965,0.01
7966,0.01
7967,0.01
7968,0.0
7969,0.01
7970,0.0
7971,0.0
7972,0.0
7973,0.0
7974,0.0
7975,0.0
7976,0.0
7977,0.0
7978,0.0
7979,0.0
7980,0.0
7981,0.0
7982,0.0
7983,0.0
7984,0.0
7985,0.0
7986,0.0
7987,0.0
7988,0.0
7989,0.0
7990,0.0
7991,0.0
7992,0.0
7993,0.0
7994,0.0
7995,0.0
7996,0.0
7997,0.0
7998,0.0
7999,0.0
8000,0.0
8001,0.0
8002,0.0
8003,0.0
8004,0.0
8005,0.0
8006,0.0
8007,0.0
8008,0.0
8009,0.0
8010,0.0
8011,0.0
8012,0.0
8013,0.0
8014,0.0
8015,0.0
8016,0.0
8017,0.0
8018,0.0
8019,0.0
8020,0.0
8021,0.0
8022,0.0
8023,0.0
8024,0.0
8025,0.0
8026,0.0
8027,0.0
8028,0.0
8029,0.0
8030,0.0
8031,0.0
8032,0.0
8033,0.0
8034,0.0
8035,0.0
8036,0.0
8037,0.0
8038,0.0
8039,0.0
8040,0.0
8041,0.0
8042,0.0
8043,0.0
8044,0.0
8045,0.0
8046,0.0
8047,0.0
8048,0.0
8049,0.0
8050,0.0
8051,0.0
8052,0.0
8053,0.0
8054,0.0
8055,0.0
8056,0.0
8057,0.0
8058,0.0
8059,0.0
8060,0.0
8061,0.0
8062,0.0
8063,0.0
8064,0.0
8065,0.0
8066,0.0
8067,0.0
8068,0.0
8069,0.0
8070,0.0
8071,0.0
8072,0.0
8073,0.0
8074,0.0
8075,0.0
8076,0.0
8077,0.0
8078,0.0
8079,0.0
8080,0.0
8081,0.0
8082,0.0
8083,0.0
8084,0.0
8085,0.0
8086,0.0
8087,0.0
8088,0.0
8089,0.0
8090,0.0
8091,0.0
8092,0.0
8093,0.0
8094,0.0
8095,0.0
8096,0.0
8097,0.0
8098,0.0
8099,0.0
8100,0.0
8101,0.0
8102,0.0
8103,0.0
8104,0.0
8105,0.0
8106,0.0
8107,0.0
8108,0.0
8109,0.0
8110,0.0
8111,0.0
8112,0.0
8113,0.0
8114,0.0
8115,0.0
8116,0.0
8117,0.0
8118,0.0
8119,0.0
8120,0.0
8121,0.0
8122,0.0
8123,0.0
8124,0.0
8125,0.0
8126,0.0
8127,0.0
8128,0.0
8129,0.0
8130,0.0
8131,0.0
8132,0.0
8133,0.0
8134,0.0
8135,0.0
8136,0.0
8137,0.0
